Year,Customer ID,Surname,Credit Score,Geography,Gender,Age,Tenure,Balance,Number of Products,Has Credit Card,Is Active Member,Estimated Salary,Actual Churn,Churn Probability,Churn Probability Percent,Predicted Churn,Risk Level,Recommended Retention Action
2025,15580249,Lori,502,France,Male,45,0,0.0,1,0,0,84663.21,0,0.5944002341772241,59.44,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15799600,Coles,640,Germany,Male,48,1,111599.32,1,0,1,135995.58,0,0.5943361866794487,59.43,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15721793,Chiu,510,Germany,Female,50,7,123936.54,1,1,1,23768.01,0,0.5930965387920895,59.31,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15630910,Treacy,800,France,Female,49,7,108007.36,1,0,0,47125.11,0,0.5929203354928408,59.29,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15789563,Fiorentino,706,Germany,Female,46,7,111288.18,1,1,1,149170.25,1,0.5925962051338263,59.26,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15755196,Lavine,834,France,Female,49,2,131394.56,1,0,0,194365.76,1,0.5924250125016011,59.24,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15783398,Rizzo,535,Spain,Female,49,7,115309.75,1,1,0,111421.77,0,0.5917227329609389,59.17,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15606944,Fleming,645,Germany,Male,43,9,140121.17,1,1,0,11302.7,1,0.59164382851119,59.16,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15645404,Okwukwe,625,France,Female,51,4,124620.01,2,1,0,92243.94,1,0.5916080925763052,59.16,1,Medium Risk,Relationship-manager outreach and digital engagement support
2025,15713632,Ham,551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0,0.5911113888924648,59.11,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15585580,Chang,796,Germany,Female,52,9,167194.36,1,1,1,62808.93,1,0.5910878115055432,59.11,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15671137,MacDonald,549,France,Female,52,1,0.0,1,0,1,8636.05,1,0.5908717628028335,59.09,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15782736,Jose,573,Germany,Female,47,4,152522.47,1,0,1,164038.07,1,0.5904528003925954,59.05,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15615430,Adams,678,Germany,Male,55,4,129646.91,1,1,1,184125.1,1,0.590167338400143,59.02,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15644356,Prokhorova,682,Spain,Female,47,10,134032.01,1,1,0,144290.97,0,0.5898294072959327,58.98,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15806081,Fleming,608,Germany,Female,48,2,127924.25,2,1,0,32202.61,0,0.5890110143534245,58.9,1,Medium Risk,Relationship-manager outreach and digital engagement support
2025,15709920,Burke,479,France,Female,33,2,208165.53,1,0,0,50774.81,1,0.5889110524012698,58.89,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15698902,McIntyre,547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1,0.5884504447393524,58.85,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15809178,Pan,569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1,0.588172915902634,58.82,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15755731,Davis,635,Germany,Male,53,8,117005.55,1,0,1,123646.57,1,0.588143837808884,58.81,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15791053,Lucciano,709,Germany,Male,45,4,122917.71,1,1,1,11.58,1,0.5878176658375949,58.78,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15576683,Yin,568,Spain,Female,43,9,0.0,1,1,0,125870.79,1,0.5875004533087742,58.75,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15664610,Campbell,459,Germany,Male,48,4,133994.52,1,1,1,19287.06,1,0.5871911662512385,58.72,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15795990,Lumholtz,722,Germany,Female,48,10,138311.76,1,1,1,3472.63,1,0.5869875095778695,58.7,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15769216,Panicucci,601,France,Female,43,2,0.0,1,1,0,49713.87,1,0.5866340081014392,58.66,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15595609,Sykes,679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0,0.5862678500242511,58.63,1,Medium Risk,Relationship-manager outreach and digital engagement support
2025,15775891,Myers,634,Germany,Male,48,2,107247.69,1,1,1,103712.05,1,0.5847885824387484,58.48,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15802909,Hu,706,Germany,Female,56,3,139603.22,1,1,1,86383.61,0,0.584469412475719,58.45,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15801411,Green,623,Spain,Male,46,4,0.0,1,1,0,5549.11,1,0.5843535604425019,58.44,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15622461,Ndubuagha,562,France,Female,51,7,122822.0,2,0,0,32626.21,0,0.5839370105904864,58.39,1,Medium Risk,Relationship-manager outreach and digital engagement support
2025,15798615,Wan,850,France,Female,47,9,137301.87,1,1,0,44351.77,0,0.5836915404114137,58.37,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15764351,Yuryeva,668,Germany,Female,59,5,120170.07,1,0,1,50454.8,0,0.5836130734122716,58.36,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15578648,Marino,543,Germany,Male,49,6,59532.18,1,1,0,104253.56,0,0.5835338248053737,58.35,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15769818,Moore,850,France,Female,37,3,212778.2,1,0,1,69372.88,0,0.5832629959580069,58.33,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15654901,Horton,733,France,Male,51,10,141556.96,1,1,0,130189.53,0,0.582989382366003,58.3,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15796111,Smith,708,Germany,Female,54,8,145151.4,1,0,1,125311.17,1,0.5829497291153313,58.29,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15743007,Seabrook,643,France,Female,45,4,45144.43,1,1,0,60917.24,1,0.5826166906199526,58.26,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15666295,Smith,610,Germany,Male,50,1,113957.01,2,1,0,196526.55,1,0.582480957187773,58.25,1,Medium Risk,Relationship-manager outreach and digital engagement support
2025,15653251,Hickey,408,France,Female,84,8,87873.39,1,0,0,188484.52,1,0.5824594834906311,58.25,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15782210,K'ung,714,France,Male,46,1,0.0,1,1,0,152167.79,1,0.5819642181501528,58.2,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15809777,Gadsden,497,Germany,Female,55,7,131778.66,1,1,1,9972.64,0,0.5818401845142913,58.18,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15673481,Morton,726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0,0.5815605934762137,58.16,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15737998,Cheng,529,France,Male,46,8,0.0,1,0,0,126511.94,1,0.5791507124922975,57.92,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15714241,Haddon,749,Spain,Male,42,9,222267.63,1,0,0,101108.85,1,0.5781012214316302,57.81,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15755241,Rahman,714,France,Female,52,2,0.0,1,0,1,144045.08,1,0.5779072780511949,57.79,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15730076,Osborne,651,France,Male,45,1,0.0,1,1,0,67740.08,1,0.5773445992508875,57.73,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15798424,Glover,833,Germany,Male,59,1,130854.59,1,1,1,30722.52,1,0.5773297036469804,57.73,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15613427,Barling,683,Germany,Female,49,7,108797.63,2,0,0,140763.18,0,0.5767779809011635,57.68,1,Medium Risk,Relationship-manager outreach and digital engagement support
2025,15792250,Nnabuife,616,Germany,Female,45,4,122793.96,1,1,1,62002.04,0,0.5756955530210474,57.57,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15591286,Simmons,731,Germany,Female,49,4,88826.07,1,1,1,33759.41,1,0.5755910114455909,57.56,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15713347,Reynolds,577,Spain,Male,48,6,179852.26,1,1,0,193580.32,0,0.5755067745974866,57.55,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15754177,Bazarova,712,Spain,Male,53,2,111061.01,2,0,0,26542.17,0,0.575331068744574,57.53,1,Medium Risk,Relationship-manager outreach and digital engagement support
2025,15699284,Johnson,584,France,Male,49,8,172713.44,1,1,0,113860.81,0,0.5753298909821041,57.53,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15713144,Ingrassia,588,Spain,Male,46,8,0.0,1,1,0,61931.21,0,0.5744829075823646,57.45,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15643658,Barber,850,Germany,Male,53,2,94078.97,2,1,0,36980.54,0,0.5744382667339477,57.44,1,Medium Risk,Relationship-manager outreach and digital engagement support
2025,15619972,Akabueze,807,France,Female,47,9,167664.83,1,0,0,125440.11,1,0.5743580099560732,57.44,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15711219,Jennings,788,Germany,Female,57,8,93716.72,1,1,1,180150.49,1,0.5743231232089022,57.43,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15627876,Pavlova,719,Spain,Female,47,9,116393.59,1,1,0,63051.32,1,0.5740482078194613,57.4,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15773972,Balashov,614,France,Male,50,4,137104.47,1,1,0,127166.49,1,0.573878155323689,57.39,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15644453,Loggia,606,Germany,Female,41,4,132670.53,1,1,0,156476.36,1,0.5738296962003989,57.38,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15800583,Chukwuemeka,621,Spain,Female,43,8,0.0,1,0,0,102806.6,0,0.5721588271071444,57.22,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15740868,Pirogova,658,Germany,Female,45,9,134562.8,1,1,1,159268.67,0,0.5719998299847356,57.2,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15615797,Hyde,743,Germany,Male,59,5,108585.35,1,1,1,192127.22,1,0.5718233170107646,57.18,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15758769,Coffey,625,France,Female,44,7,0.0,1,1,0,4791.8,0,0.5713266456858499,57.13,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15569050,Farrell,444,France,Male,45,6,0.0,1,1,0,130009.85,1,0.5712888446510106,57.13,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15569759,Rawling,583,France,Female,27,4,0.0,3,1,0,163113.41,0,0.5702297264578302,57.02,1,Medium Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15747534,Torkelson,595,France,Male,46,10,0.0,1,1,0,73489.15,1,0.5700187019962981,57.0,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15598086,Brown,624,France,Female,45,3,68639.57,1,1,0,168002.31,1,0.5698341513980378,56.98,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15623858,Charteris,603,France,Male,45,9,0.0,1,0,0,148516.79,0,0.5698078278300786,56.98,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15776939,Zox,778,Germany,Female,48,3,102290.56,2,1,0,182691.31,0,0.5690167319664088,56.9,1,Medium Risk,Relationship-manager outreach and digital engagement support
2025,15677288,Geach,599,France,Male,50,3,121159.65,1,0,0,4033.39,1,0.568375510452074,56.84,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15736760,Douglas,538,Spain,Female,42,9,0.0,1,0,0,152855.96,0,0.5681137653953674,56.81,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15671256,Macartney,850,France,Female,35,1,211774.31,1,1,0,188574.12,1,0.5678936365167466,56.79,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15612893,Nelson,558,Spain,Male,45,4,0.0,1,1,0,131807.14,0,0.5677085319657912,56.77,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15645371,Cameron,613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1,0.5669969377148444,56.7,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15736126,Sung,850,Germany,Male,55,0,98710.89,1,1,1,83617.17,1,0.5667658365084385,56.68,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15661507,Muldrow,587,Spain,Male,45,6,0.0,1,0,0,158684.81,0,0.5664821476232668,56.65,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15720583,Finch,745,Germany,Female,44,0,119638.21,1,1,1,34265.08,1,0.5663737142002572,56.64,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15698932,Groves,756,Germany,Male,44,10,137452.09,1,1,0,189543.9,0,0.5662624926418409,56.63,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15636330,Ch'in,588,Germany,Female,48,1,143279.58,2,1,0,31580.8,1,0.5656528246288386,56.57,1,Medium Risk,Relationship-manager outreach and digital engagement support
2025,15708504,Wong,790,Germany,Male,50,8,121438.58,1,1,1,176471.78,1,0.5652806100881791,56.53,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15706557,Ferguson,626,France,Female,52,0,0.0,2,1,0,32159.46,1,0.5651470334352803,56.51,1,Medium Risk,Relationship-manager outreach and digital engagement support
2025,15659105,Borchgrevink,669,France,Female,47,9,61196.54,1,1,0,58170.24,0,0.5651201006659403,56.51,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15627665,Sung,614,France,Male,46,4,0.0,1,1,0,74379.57,1,0.5645059663734489,56.45,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15772337,Lawrence,723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1,0.5638610581593501,56.39,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15706268,Smith,697,Germany,Male,51,1,147910.3,1,1,1,53581.14,0,0.5636232283931968,56.36,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15727944,Simpkinson,701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0,0.5635639968631332,56.36,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15799859,Lucchesi,704,France,Male,50,4,165438.26,1,1,0,120770.75,1,0.5632231641726609,56.32,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15786800,Gould,723,Germany,Male,52,5,131694.97,1,0,1,92873.5,1,0.5627725394918242,56.28,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15639303,Moore,589,Germany,Male,48,5,126111.61,1,0,1,133961.19,0,0.5627601003915081,56.28,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15744582,Randall,680,France,Female,24,10,0.0,3,1,0,154971.63,1,0.5618855239910694,56.19,1,Medium Risk,"Review product suitability, fees, service quality, and product complexity"
2025,15641934,Manna,749,Spain,Female,46,9,66582.81,1,1,0,78753.12,1,0.5615650291500502,56.16,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
2025,15759250,Barnett,745,Germany,Male,51,3,99183.9,1,1,1,28922.25,0,0.5613838523438295,56.14,1,Medium Risk,Needs-based product review and personalized loyalty offer
2025,15807923,Young,716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1,0.5613667189048905,56.14,1,Medium Risk,Priority re-engagement contact and needs-based second-product review
