Customer ID,Surname,Geography,Gender,Age,Tenure,Credit Score,Balance,Number of Products,Has Credit Card,Is Active Member,Estimated Salary,Actual Churn,Churn Probability Percent,Risk Level,Predicted Churn,Recommended Retention Action
15719856,Lamb,France,Female,45,3,646,47134.75,1,1,1,57236.44,0,30.96,Medium Risk,0,Needs-based product review and personalized loyalty offer
15750638,Obiajulu,Germany,Female,33,5,705,116765.7,1,0,0,190659.17,1,30.96,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15599090,McKelvey,Germany,Male,40,7,564,108407.34,1,1,1,83681.2,0,30.95,Medium Risk,0,Needs-based product review and personalized loyalty offer
15683544,Buccho,Spain,Male,62,3,626,0.0,1,1,1,65010.74,0,30.95,Medium Risk,0,Needs-based product review and personalized loyalty offer
15707602,Macleod,France,Female,47,2,539,127286.04,2,1,1,166929.43,1,30.94,Medium Risk,0,Personalized retention call and customer-service review
15812497,D'Albertis,Germany,Male,37,5,654,112146.12,1,1,0,75927.35,0,30.94,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15729908,Allan,France,Female,36,10,411,0.0,1,0,0,120694.35,0,30.92,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15718765,Maclean,Spain,Male,43,6,501,104533.24,1,0,0,81123.59,1,30.91,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15622631,H?,France,Male,44,8,588,154409.74,1,1,0,49324.03,1,30.9,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15663817,Y?an,France,Male,46,5,713,0.0,1,1,1,55701.62,0,30.9,Medium Risk,0,Needs-based product review and personalized loyalty offer
15798200,Manna,France,Male,35,2,707,0.0,3,1,1,94148.3,0,30.89,Medium Risk,0,"Review product suitability, fees, service quality, and product complexity"
15755405,Hudson,France,Male,43,9,710,128284.45,1,1,0,32996.89,1,30.89,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15635396,Thompson,Germany,Female,29,9,738,139106.19,1,1,0,141872.05,1,30.87,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15757140,Genovese,France,Male,51,0,787,58137.08,1,0,1,142538.31,0,30.85,Medium Risk,0,Needs-based product review and personalized loyalty offer
15723864,Lucas,Spain,Male,47,1,828,109876.82,2,1,0,83611.45,1,30.84,Medium Risk,0,Relationship-manager outreach and digital engagement support
15651352,Tobenna,France,Female,38,2,529,0.0,1,1,0,146388.85,1,30.82,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15790282,Trentino,Germany,Male,58,3,817,114327.59,2,1,1,42831.11,0,30.77,Medium Risk,0,Personalized retention call and customer-service review
15636023,O'Donnell,France,Female,40,10,619,0.0,1,1,1,147093.84,1,30.74,Medium Risk,0,Needs-based product review and personalized loyalty offer
15661670,Chidozie,Germany,Female,31,8,524,107818.63,1,1,0,199725.39,1,30.73,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15781619,Stevenson,France,Female,38,1,785,0.0,1,1,0,134964.85,1,30.73,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15653753,Chiemenam,Spain,Male,43,6,542,113567.94,1,1,0,89543.25,0,30.71,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15727177,Manfrin,France,Male,42,6,557,177822.03,1,1,0,150944.31,1,30.71,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15745452,Sun,Germany,Male,41,1,651,90218.11,1,1,0,174337.68,0,30.7,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15790299,Williamson,Spain,Male,37,9,592,0.0,3,1,1,10656.89,0,30.65,Medium Risk,0,"Review product suitability, fees, service quality, and product complexity"
15746422,Muir,France,Female,38,1,636,0.0,1,1,0,45015.38,0,30.61,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15758451,Azuka,Germany,Male,37,7,765,102708.77,1,1,0,9087.81,0,30.61,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15635703,Chu,Germany,Female,39,1,729,131513.26,1,1,1,193715.0,0,30.6,Medium Risk,0,Needs-based product review and personalized loyalty offer
15774401,Chambers,Spain,Male,51,4,773,0.0,2,0,0,123587.83,1,30.59,Medium Risk,0,Relationship-manager outreach and digital engagement support
15724623,Taubman,Germany,Female,24,7,704,113034.22,1,1,0,162503.48,1,30.56,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15610930,Kwemto,Germany,Female,35,1,572,139979.07,1,1,0,185662.84,0,30.56,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15795370,Mazure,Germany,Male,37,6,648,131753.41,1,1,0,86894.67,0,30.55,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15797329,Muir,France,Male,43,4,626,137638.69,1,1,0,130442.08,1,30.52,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15742834,Liao,France,Male,45,1,640,0.0,1,1,1,10908.33,0,30.51,Medium Risk,0,Needs-based product review and personalized loyalty offer
15771417,Thomas,France,Male,43,7,640,132412.38,1,0,0,69584.3,1,30.51,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15610416,Christie,France,Female,36,9,745,0.0,1,1,0,19605.18,1,30.5,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15708917,Martin,Germany,Male,53,10,598,167772.96,1,1,1,136886.86,0,30.5,Medium Risk,0,Needs-based product review and personalized loyalty offer
15636982,Weller,Germany,Female,43,7,705,79974.55,1,1,1,103108.33,0,30.49,Medium Risk,0,Needs-based product review and personalized loyalty offer
15639133,Ku,France,Female,50,4,773,0.0,2,1,0,129372.94,0,30.47,Medium Risk,0,Relationship-manager outreach and digital engagement support
15747878,Aiken,Spain,Male,60,4,739,0.0,1,1,1,51637.67,0,30.45,Medium Risk,0,Needs-based product review and personalized loyalty offer
15752809,De Mestre,Spain,Male,43,6,702,116121.67,1,1,0,61602.42,0,30.43,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15602456,Afanasyev,Germany,Female,47,4,850,99219.47,2,1,1,122141.13,0,30.42,Medium Risk,0,Personalized retention call and customer-service review
15749489,Denisova,Germany,Female,22,10,533,115743.6,1,0,0,43852.05,0,30.42,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15665385,Gibney,France,Male,44,6,657,76495.04,1,1,0,79071.89,0,30.41,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15596379,Wallace,Germany,Male,39,3,743,119695.75,1,0,1,26136.13,0,30.39,Medium Risk,0,Needs-based product review and personalized loyalty offer
15605341,Baird,France,Female,58,8,681,93173.88,1,1,1,139761.25,0,30.38,Medium Risk,0,Needs-based product review and personalized loyalty offer
15638257,P'an,Spain,Female,54,0,682,83102.72,2,1,1,54132.93,0,30.37,Medium Risk,0,Personalized retention call and customer-service review
15769980,Singleton,Germany,Female,40,3,705,92889.91,1,1,1,109496.69,0,30.34,Medium Risk,0,Needs-based product review and personalized loyalty offer
15705521,Pisani,Germany,Female,33,0,548,101084.36,1,1,0,42749.85,0,30.34,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15646558,Clamp,Spain,Male,51,1,611,122874.74,1,1,1,149648.45,0,30.33,Medium Risk,0,Needs-based product review and personalized loyalty offer
15789109,Watson,France,Female,41,10,686,0.0,1,1,1,144272.71,1,30.3,Medium Risk,0,Needs-based product review and personalized loyalty offer
15732437,Rowley,Germany,Female,44,0,504,131873.07,2,1,1,158036.72,1,30.28,Medium Risk,0,Personalized retention call and customer-service review
15611189,Allingham,Spain,Male,43,1,670,97792.21,1,0,0,120225.62,0,30.28,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15717736,Shen,Germany,Female,46,10,639,110031.09,2,1,1,133995.59,0,30.27,Medium Risk,0,Personalized retention call and customer-service review
15572158,Blackburn,Spain,Male,41,3,604,0.0,1,0,0,11819.84,0,30.27,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15671293,Marcus,Germany,Female,37,2,779,128389.63,1,1,1,6589.16,1,30.24,Medium Risk,0,Needs-based product review and personalized loyalty offer
15732987,Hs?,Spain,Male,43,3,721,88798.34,1,0,0,45610.63,0,30.22,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15689598,Dean,France,Male,46,6,722,0.0,1,1,1,93917.68,1,30.2,Medium Risk,0,Needs-based product review and personalized loyalty offer
15594456,K?,Spain,Female,56,4,740,99097.33,1,1,1,85016.64,1,30.19,Medium Risk,0,Needs-based product review and personalized loyalty offer
15584271,Donaldson,France,Male,59,5,633,0.0,1,1,1,137273.97,0,30.17,Medium Risk,0,Needs-based product review and personalized loyalty offer
15584620,Su,Germany,Female,36,6,850,143644.16,1,1,0,22102.25,1,30.17,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15625819,Arnold,France,Female,38,7,625,0.0,1,1,0,164804.02,0,30.13,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15596175,McIntosh,Germany,Male,67,6,659,117411.6,1,1,1,45071.09,1,30.12,Medium Risk,0,Needs-based product review and personalized loyalty offer
15671934,Veale,Germany,Male,39,2,552,132906.88,1,0,1,149384.43,0,30.11,Medium Risk,0,Needs-based product review and personalized loyalty offer
15808582,Fu,France,Female,40,6,665,0.0,1,1,1,161848.03,0,30.09,Medium Risk,0,Needs-based product review and personalized loyalty offer
15601383,Ibrahimova,Spain,Male,44,5,744,120654.68,1,1,0,82290.81,0,30.07,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15673984,Daniels,France,Female,35,8,536,0.0,1,1,0,171840.24,1,30.07,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15720774,P'eng,Spain,Male,44,7,850,89118.26,1,1,0,104240.77,1,30.02,Medium Risk,0,Priority re-engagement contact and needs-based second-product review
15684318,McMillan,Germany,Female,50,6,582,96486.57,2,1,1,20344.02,0,29.98,Low Risk,0,Personalized retention call and customer-service review
15625461,Amos,France,Female,45,1,613,187841.99,2,1,1,147224.27,0,29.97,Low Risk,0,Personalized retention call and customer-service review
15623471,Marcelo,Germany,Male,38,3,607,98205.77,1,1,0,176318.27,0,29.96,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15576550,Ugochukwu,Spain,Female,38,1,619,0.0,1,1,0,112442.63,1,29.96,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15679551,Colombo,Spain,Female,46,2,504,163764.84,1,1,1,165122.55,1,29.96,Low Risk,0,Needs-based product review and personalized loyalty offer
15766810,Onyemauchechi,Germany,Female,51,2,699,92246.14,2,0,1,91346.03,0,29.95,Low Risk,0,Personalized retention call and customer-service review
15619360,Hsiao,Spain,Male,40,4,472,0.0,1,1,0,70154.22,0,29.92,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15657957,Hughes,Germany,Female,26,8,602,113674.2,1,1,0,197861.16,1,29.91,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15745605,Trevisan,France,Female,47,2,722,88011.4,1,1,1,90655.94,1,29.89,Low Risk,0,Needs-based product review and personalized loyalty offer
15753847,Hawkins,Spain,Male,45,4,645,0.0,1,0,1,174916.85,1,29.88,Low Risk,0,Needs-based product review and personalized loyalty offer
15759874,Chamberlain,France,Male,44,3,532,148595.55,1,1,0,74838.64,1,29.88,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15595135,Solomon,Germany,Female,29,7,778,123229.46,1,1,0,181221.09,0,29.88,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15602929,Wilson,Spain,Female,37,4,728,0.0,1,0,0,4539.38,0,29.88,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15690898,Bogolyubova,France,Male,44,8,696,161889.79,1,0,0,75562.47,0,29.87,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15689953,Toscani,Spain,Male,43,10,697,128226.37,1,0,0,188486.94,0,29.87,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15795298,Olisaemeka,Germany,Female,35,9,573,206868.78,2,0,1,102986.15,0,29.86,Low Risk,0,Personalized retention call and customer-service review
15806983,Moss,France,Male,44,3,640,137148.68,1,1,0,92381.01,0,29.86,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15707291,Percy,Germany,Male,48,8,477,129250.0,2,1,1,157937.35,0,29.84,Low Risk,0,Personalized retention call and customer-service review
15754168,McIntosh,France,Female,40,3,506,0.0,1,1,1,144345.58,0,29.84,Low Risk,0,Needs-based product review and personalized loyalty offer
15687558,Mault,Germany,Female,31,10,640,118613.34,1,1,0,168469.65,0,29.8,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15590349,Rowland,France,Female,36,9,732,0.0,1,0,0,3749.0,1,29.8,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15678944,Brown,Germany,Female,32,6,655,130935.56,1,1,0,9241.83,1,29.77,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15575694,Yobachukwu,Spain,Female,45,7,729,91091.06,2,1,0,71133.12,0,29.76,Low Risk,0,Relationship-manager outreach and digital engagement support
15644400,Anderson,France,Male,44,9,709,128601.98,1,1,0,117031.2,0,29.75,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15698792,Keldie,France,Female,48,6,671,119769.77,1,0,1,66032.65,0,29.73,Low Risk,0,Needs-based product review and personalized loyalty offer
15780142,Wang,France,Male,43,2,632,100013.51,1,1,0,24275.32,0,29.73,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15808930,Mai,France,Female,37,1,531,0.0,1,1,0,4606.97,0,29.73,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15648800,Paterson,Germany,Female,21,8,731,132312.06,1,1,0,106663.46,1,29.72,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15642162,Ponce,Germany,Male,35,1,603,123407.69,1,1,0,152541.89,1,29.69,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15726234,Trentini,Spain,Female,41,5,708,0.0,1,0,1,157003.99,0,29.69,Low Risk,0,Needs-based product review and personalized loyalty offer
15766289,Dickinson,France,Male,47,5,751,142669.93,2,1,0,162760.96,0,29.68,Low Risk,0,Relationship-manager outreach and digital engagement support
15600392,Amaechi,France,Female,53,8,735,123845.36,2,0,1,170454.93,1,29.68,Low Risk,0,Personalized retention call and customer-service review
15636860,Ch'eng,France,Male,43,4,625,122351.29,1,1,0,71216.6,0,29.67,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15632079,Hardy,Germany,Female,37,8,720,156282.79,1,1,0,45985.52,0,29.65,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15694456,Toscani,France,Male,62,3,756,0.0,1,1,1,11199.04,1,29.63,Low Risk,0,Needs-based product review and personalized loyalty offer
15814430,Ma,Spain,Male,41,9,747,0.0,1,1,0,32430.94,1,29.63,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15582154,Crawford,France,Female,45,5,670,47884.92,1,1,1,54340.24,0,29.62,Low Risk,0,Needs-based product review and personalized loyalty offer
15627203,Hsu,Spain,Male,54,10,508,0.0,1,1,1,175749.36,0,29.6,Low Risk,0,Needs-based product review and personalized loyalty offer
15637690,Houghton,Germany,Female,34,7,622,98675.74,1,1,0,138906.85,1,29.58,Low Risk,0,Priority re-engagement contact and needs-based second-product review
15735358,Dowse,Spain,Male,46,4,682,0.0,1,1,1,4654.28,0,29.53,Low Risk,0,Needs-based product review and personalized loyalty offer
15567446,Coffman,Germany,Male,39,9,646,111574.41,1,1,1,30838.51,0,29.51,Low Risk,0,Needs-based product review and personalized loyalty offer
15784923,Chimezie,Germany,Female,37,3,705,109974.22,1,1,1,36320.87,1,29.5,Low Risk,0,Needs-based product review and personalized loyalty offer
